id,link,hashtags,urls
1260283928176406528,https://twitter.com/OurRadiantEarth/status/1260283928176406528,"['#geocovid', '#foodsecurity']",['http://ow.ly/w4Qo50zE6cU']
1260248804600709121,https://twitter.com/mondegeonumeric/status/1260248804600709121,['#geocovid'],['https://twitter.com/mjmrsc/status/1260206035807145990']
1260224223244673030,https://twitter.com/azavea/status/1260224223244673030,"['#geocovid', '#remotesensing']",['https://twitter.com/OurRadiantEarth/status/1258079594780987395']
1260121048177049603,https://twitter.com/mondegeonumeric/status/1260121048177049603,['#geocovid'],['https://twitter.com/obouba/status/1260108595913543681']
1260097245665427456,https://twitter.com/mondegeonumeric/status/1260097245665427456,['#geocovid'],['https://twitter.com/mdrechsler/status/1259960208434085888']
1260096951980298240,https://twitter.com/mondegeonumeric/status/1260096951980298240,['#geocovid'],['https://twitter.com/svial/status/1260012424683347970']
1260096467697569793,https://twitter.com/mondegeonumeric/status/1260096467697569793,['#geocovid'],['https://twitter.com/Geodoc31/status/1260052159619629056']
1259922491683885057,https://twitter.com/OurRadiantEarth/status/1259922491683885057,"['#geocovid', '#hackathon', '#earthobservation', '#covid']",['http://ow.ly/jwhz50zCRZf']
1259810877345325059,https://twitter.com/mondegeonumeric/status/1259810877345325059,['#geocovid'],['https://twitter.com/PhilippeGargov/status/1259771278594052103']
1259810410359926785,https://twitter.com/mondegeonumeric/status/1259810410359926785,['#geocovid'],['https://twitter.com/DecryptaGeo/status/1259797300114792450']
1259791345297903616,https://twitter.com/mondegeonumeric/status/1259791345297903616,['#geocovid'],['https://twitter.com/verder0/status/1259757479224848384']
1259738346806489090,https://twitter.com/nico_lambert/status/1259738346806489090,"['#covid19', '#deconfinementjour1', '#geocovid']",['https://analytics.huma-num.fr/Nicolas.Lambert/covid19/']
1259734468081876992,https://twitter.com/mondegeonumeric/status/1259734468081876992,['#geocovid'],['https://twitter.com/lemonde_cities/status/1259714971119816704']
1259577155765354496,https://twitter.com/jaumecasanas/status/1259577155765354496,"['#cunit', '#poblesdefrontera', '#geocovid', '#penedès']",[]
1259404710739664898,https://twitter.com/BorisMericskay/status/1259404710739664898,"['#geocovid', '#flowmap']",['https://ici.radio-canada.ca/info/2020/05/geolocalisation-deplacements-provinces-regions-quebec-montreal-distanciation-sociale']
1259258497960681478,https://twitter.com/Geodoc31/status/1259258497960681478,"['#covid_19', '#coronavirus', '#geographie', '#carte', '#geocovid']",['https://www.la-croix.com/Monde/Coronavirus-lintrigante-geographie-contagion-2020-05-05-1201092633']
1259025859098353669,https://twitter.com/RoelandtN42/status/1259025859098353669,['#geocovid'],['https://twitter.com/matthieumeritet/status/1258463723833839616']
1258852950530719748,https://twitter.com/OurRadiantEarth/status/1258852950530719748,"['#geocovid', '#socialdistancing']",['http://ow.ly/qlwc50zAO6i']
1258811974730866694,https://twitter.com/Fabien_Goblet/status/1258811974730866694,"['#déconfinement', '#geocovid']",['https://100km.monterritoire.fr']
1258723374668419072,https://twitter.com/BorisMericskay/status/1258723374668419072,['#geocovid'],[]
1258546949281574913,https://twitter.com/adrian_21ldu/status/1258546949281574913,"['#qgis2web', '#quito', '#covid19ec', '#geocovid']",['http://tarogeo.com/covid19_1.html?fbclid=IwAR2sALr2EWsy1b8940UrjmpyXLmiSSQlWQTRd4wCN-aNVaWbM1Zk4JGYFfs#11/-0.1772/-78.3672']
1258426663374856199,https://twitter.com/geo_in_geo/status/1258426663374856199,"['#usa', '#storymap', '#geocovid']",['https://storymaps.arcgis.com/stories/336825e7c44a494ab24c72f67e02814a']
1258425970048077827,https://twitter.com/geo_in_geo/status/1258425970048077827,"['#canada', '#geocovid']",['https://www.ualberta.ca/science/news/2020/april/covid-19-travel-restrictions.html']
1258412663903858688,https://twitter.com/angelocl/status/1258412663903858688,"['#pactopelavida', '#fiqueemcasacomaciência', '#fiqueemcasacomciência', '#marchavirtualpelaciência']",['http://portalcovid19.uefs.br/']
1258340633653248000,https://twitter.com/BorisMericskay/status/1258340633653248000,['#geocovid'],[]
1258290622395531266,https://twitter.com/mirbole01/status/1258290622395531266,['#geocovid'],"['https://cartonumerique.blogspot.com/2020/05/la-carte-du-deconfinement.html', 'https://twitter.com/LegendesCarto/status/1258119550249418753']"
1258245075265556480,https://twitter.com/mirbole01/status/1258245075265556480,['#geocovid'],['https://twitter.com/framaka/status/1258149631512457216']
1258113173003083778,https://twitter.com/RoelandtN42/status/1258113173003083778,['#geocovid'],['https://twitter.com/lecartographe/status/1258043148430987265']
1258079594780987395,https://twitter.com/OurRadiantEarth/status/1258079594780987395,"['#geocovid', '#satelliteimagery', '#covid19']",['http://ow.ly/8hQn50zxr7c']
1258021074392043520,https://twitter.com/mondegeonumeric/status/1258021074392043520,['#geocovid'],['https://twitter.com/Geodoc31/status/1258018148776804352']
1258013664478666753,https://twitter.com/azavea/status/1258013664478666753,"['#covid19', '#data4covid19', '#geocovid']","['https://bit.ly/2KdlJlM', 'https://bit.ly/2L4xn2t']"
1257998194090311680,https://twitter.com/geo_in_geo/status/1257998194090311680,"['#covid19', '#canada', '#geocovid', '#flowmap']",['https://ici.radio-canada.ca/info/2020/05/traces-origine-premiers-cas-coronavirus-covid-19-canada']
1257993258698977281,https://twitter.com/mirbole01/status/1257993258698977281,['#geocovid'],['https://twitter.com/mdrechsler/status/1257985323348484099']
1257990807392575489,https://twitter.com/neocartocnrs/status/1257990807392575489,"['#covid19', '#geocovid']",[]
1257967989904809984,https://twitter.com/mondegeonumeric/status/1257967989904809984,['#geocovid'],['https://twitter.com/vincent_monot/status/1257376344234696710']
1257965373527396353,https://twitter.com/mondegeonumeric/status/1257965373527396353,['#geocovid'],['https://twitter.com/soc_geo/status/1257951351088300033']
1257956229525225472,https://twitter.com/BorisMericskay/status/1257956229525225472,['#geocovid'],[]
1257951266992533504,https://twitter.com/mirbole01/status/1257951266992533504,['#geocovid'],['https://cartonumerique.blogspot.com/2020/05/la-carte-du-deconfinement.html']
1257948150163275776,https://twitter.com/mondegeonumeric/status/1257948150163275776,['#geocovid'],['https://twitter.com/f_clement/status/1257621541149433857']
1257919650656116736,https://twitter.com/mondegeonumeric/status/1257919650656116736,['#geocovid'],['https://twitter.com/re_sieber/status/1257865599054643200']
1257919161294098432,https://twitter.com/mondegeonumeric/status/1257919161294098432,['#geocovid'],['https://www.lemonde.fr/politique/article/2020/05/06/coronavirus-le-senat-adopte-en-premiere-lecture-le-texte-prolongeant-l-etat-d-urgence-sanitaire_6038779_823448.html']
1257842230083149826,https://twitter.com/adrian_21ldu/status/1257842230083149826,"['#quito', '#geocovid', '#covid19ec', '#geoweb', '#qgis2web']",['http://tarogeo.com/covid19_1.html#11/-0.2173/-78.5567']
1257769805832171520,https://twitter.com/azavea/status/1257769805832171520,['#geocovid'],['https://bit.ly/2L71Gpe']
1257754505363537921,https://twitter.com/OurRadiantEarth/status/1257754505363537921,['#geocovid'],['http://ow.ly/e5We50zwldn']
1257723065615728640,https://twitter.com/geo_in_geo/status/1257723065615728640,"['#covid19', '#bresil', '#geocovid', '#osm', '#storymap']",['https://covid19.socioambiental.org/']
1257718434881851394,https://twitter.com/geo_in_geo/status/1257718434881851394,"['#covid19', '#panama', '#geocovid']",['https://rainforestfoundation.org/covid-panama-gis-map/']
1257702862118883328,https://twitter.com/geo_in_geo/status/1257702862118883328,"['#geocovid', '#monde']",['https://france-science.com/cord19-publications-dashboard/']
1257643622838738945,https://twitter.com/MorelJuliette3/status/1257643622838738945,"['#geocovid', '#covid19']",['https://www.liberation.fr/debats/2020/05/05/covid-19-des-cartes-tres-politiques_1787381']
1257641840809033728,https://twitter.com/fbahoken/status/1257641840809033728,"['#demomed', '#geocovid', '#geoweb', '#appli', '#monde', '#pays', '#méditerranée']",['https://demomed.org/index.php/fr/ressources-en-ligne/coronavirus-situation']
1257638733601484800,https://twitter.com/fbahoken/status/1257638733601484800,"['#geocovid', '#geoweb', '#application', '#dashboard', '#portugal']",['https://covid19.min-saude.pt/ponto-de-situacao-atual-em-portugal/']
1257636154146422785,https://twitter.com/fbahoken/status/1257636154146422785,"['#geocovid', '#france']",['https://www.liberation.fr/debats/2020/05/05/covid-19-des-cartes-tres-politiques_1787381']
1257631420593385474,https://twitter.com/mondegeonumeric/status/1257631420593385474,['#geocovid'],['https://twitter.com/nashidilrouiai/status/1257629175004962816']
1257613935987109891,https://twitter.com/fbahoken/status/1257613935987109891,"['#geocovid', '#monde', '#appli', '#geoweb', '#science', '#flowmap', '#netscity']","['http://geoscimo.univ-tlse2.fr/ou-se-font-les-recherches-sur-le-covid-19/', 'http://www.geotests.net/Netscience/graphs/graph_city_may4_web.html']"
1257606709662617610,https://twitter.com/geo_in_geo/status/1257606709662617610,"['#covid19', '#bresil', '#geocovid']",['https://www.ufrgs.br/sig/mapas/covid-19-indigenas/']
1257606425720782849,https://twitter.com/BCartographie/status/1257606425720782849,['#geocovid'],[]
1257605737817296896,https://twitter.com/mirbole01/status/1257605737817296896,"['#geocovid', '#japon']",['http://covid19-ifrjmfj-tokyo1.e-monsite.com/']
1257590422718656513,https://twitter.com/SophieKeren/status/1257590422718656513,"['#geocovid', '#japon']",['https://www.stopcovid19.jp/']
1257552580449894400,https://twitter.com/fbahoken/status/1257552580449894400,"['#geocovid', '#monde']",['https://twitter.com/worldmapper/status/1257085100141010947']
1257552356167868417,https://twitter.com/mirbole01/status/1257552356167868417,"['#geocovid', '#storymap', '#geoweb']","['https://www.washingtonpost.com/graphics/2020/world/amp-stories/mapping-coronavirus/', 'https://twitter.com/fbahoken/status/1257413652342325255']"
1257421218095026180,https://twitter.com/fbahoken/status/1257421218095026180,"['#geocovid', '#geoweb', '#appli', '#monde', '#complots']",['https://www.conspiracywatch.info/la-carte-des-theories-du-complot-sur-le-coronavirus.html']
1257415261348605963,https://twitter.com/fbahoken/status/1257415261348605963,"['#geocovid', '#geoweb', '#application', '#france']",['https://twitter.com/nico_lambert/status/1250361686575517698']
1257413652342325255,https://twitter.com/fbahoken/status/1257413652342325255,"['#geocovid', '#monde', '#geoweb', '#flowmap', '#particules', '#reseau', '#distance', '#voisinage']",['https://www.nytimes.com/interactive/2020/03/22/world/coronavirus-spread.html?referringSource=articleShare']
1257410598222077954,https://twitter.com/fbahoken/status/1257410598222077954,"['#geocovid', '#cameroun', '#pays', '#fonds', '#vectoriel', '#libre']",['https://www.istockphoto.com/fr/vectoriel/carte-du-mod%C3%A8le-dinfographie-durgence-d%C3%A9pid%C3%A9mie-et-de-quarantaine-du-cameroun-gm1218942882-356373080']
1257408662403940352,https://twitter.com/fbahoken/status/1257408662403940352,"['#geocovid', '#geoweb', '#monde', '#globe', '#3d']","['https://www.facebook.com/covidVisualizer/videos/722984278239337/', 'https://www.covidvisualizer.com/']"
1257406419504160768,https://twitter.com/fbahoken/status/1257406419504160768,"['#geocovid', '#cameroun', '#mapfail']",['https://nkafu.org/blog-post/bulletin-003-sur-le-covid-19-au-cameroun/']
1257401204377890822,https://twitter.com/fbahoken/status/1257401204377890822,"['#geocovid', '#africa']",['https://twitter.com/OMSRDCONGO/status/1241019507021357058']
1257400345803788288,https://twitter.com/fbahoken/status/1257400345803788288,"['#geocovid', '#africa', '#geoweb', '#application']",['https://allodocteurs.africa/innovation/applications/coronavirus-une-carte-pour-suivre-en-temps-reel-l-epidemie-de-covid-19-en-afrique']
1257399761604358145,https://twitter.com/fbahoken/status/1257399761604358145,"['#geocovid', '#africa', '#geoweb', '#dashboard']",['http://covid-19-africa.sen.ovh/']
1257398665452363778,https://twitter.com/fbahoken/status/1257398665452363778,"['#geocovid', '#africa', '#geoweb', '#dashboard']",['https://www.afro.who.int/fr/node/12206']
1257398167714312203,https://twitter.com/geo_in_geo/status/1257398167714312203,"['#guyana', '#geocovid']",['https://www.health.gov.gy/index.php/component/k2/item/146-apr30']
1257397616050155522,https://twitter.com/fbahoken/status/1257397616050155522,"['#geocovid', '#africa']",['https://www.thinkglobalhealth.org/article/africa-not-starting-scratch-covid-19']
1257396754493984771,https://twitter.com/fbahoken/status/1257396754493984771,"['#geocovid', '#afrique']",['https://www.bbc.com/afrique/region-52522691']
1257396178834141185,https://twitter.com/geo_in_geo/status/1257396178834141185,"['#geocovid', '#monde']",['https://covid19-dash.github.io/']
1257395677597962241,https://twitter.com/fbahoken/status/1257395677597962241,"['#geocovid', '#afrique']",['https://africacenter.org/fr/spotlight/cartographie-des-facteurs-de-risque-de-propagation-du-covid-19-en-afrique/']
1257394377846071296,https://twitter.com/fbahoken/status/1257394377846071296,"['#geocovid', '#afrique']",['https://presse.inserm.fr/legypte-lalgerie-et-lafrique-du-sud-portes-dentree-probables-du-coronavirus-en-afrique/38322/']
1257393325872685058,https://twitter.com/fbahoken/status/1257393325872685058,"['#geocovid', '#monde']",['https://www.articque.com/epidemie-de-coronavirus/']
1257392002129367041,https://twitter.com/fbahoken/status/1257392002129367041,"['#geocovid', '#monde', '#geoweb', '#vih']",['https://coronavirus.startupblink.com/']
1257391131219943425,https://twitter.com/fbahoken/status/1257391131219943425,"['#geocovid', '#monde', '#geoweb', '#vih']",['https://www.unaids.org/fr/resources/presscentre/featurestories/2020/april/20200408_covid-19-innovations']
1257390317407526912,https://twitter.com/fbahoken/status/1257390317407526912,"['#geocovid', '#monde', '#geoweb']",['https://infographics.channelnewsasia.com/covid-19/map.html']
1257389876498087936,https://twitter.com/fbahoken/status/1257389876498087936,"['#geocovid', '#france']",['https://twitter.com/romsson/status/1257030382337380356']
1257369730001915904,https://twitter.com/OurRadiantEarth/status/1257369730001915904,['#geocovid'],['http://wigis.co.ke/project/3269-2/']
1257362948290416641,https://twitter.com/BorisMericskay/status/1257362948290416641,['#geocovid'],[]
1257352606290268161,https://twitter.com/geo_in_geo/status/1257352606290268161,"['#geocovid', '#quebec']",['https://twitter.com/universitelaval/status/1246065720263413760']
1257323590149533701,https://twitter.com/fbahoken/status/1257323590149533701,"['#geocovid', '#japon', '#geoweb', '#dashboard']","['https://gis.jag-japan.com/covid19jp/', 'https://coromap.info/', 'https://jagjapan.maps.arcgis.com/apps/opsdashboard/index.html#/55c22ee976bc42338cb454765a6edf6b']"
1257318546012426241,https://twitter.com/i_humanize/status/1257318546012426241,"['#mapbiomas', '#ihumanize']",['http://covid.mapbiomas.org']
1257310740882419720,https://twitter.com/geo_in_geo/status/1257310740882419720,"['#geocovid', '#monde', '#nomdupays', '#nomdelaregion', '#nomdelaville']",[]
1257308549387972608,https://twitter.com/fbahoken/status/1257308549387972608,"['#geowebcovid', '#geocovid', '#geoweb']",[]
1257298662935404545,https://twitter.com/mondegeonumeric/status/1257298662935404545,"['#geocovid', '#geowebcovid']",[]
1257294698844225537,https://twitter.com/azavea/status/1257294698844225537,"['#covid19', '#geocovid']",['https://twitter.com/AIHealthMIT/status/1256667092377575424']
1257287288566042627,https://twitter.com/BorisMericskay/status/1257287288566042627,['#geocovid'],[]
1256324118665850880,https://twitter.com/emvolpi/status/1256324118665850880,"['#mapbiomas', '#curiosidadescartograficas', '#coronavírus', '#covid19']","['http://covid.mapbiomas.org/', 'http://bit.ly/cartocurious']"
1256239787884851201,https://twitter.com/isc_ufba/status/1256239787884851201,"['#iscemcasa', '#coronavírus', '#covid19', '#geocovid19', '#brasil', '#isc', '#ufba']",['https://youtu.be/EIjHbSd4xzY']
1256019814046408705,https://twitter.com/5Lo2Fish/status/1256019814046408705,['#geocovid'],[]
1255967924403277824,https://twitter.com/azavea/status/1255967924403277824,"['#geocovid', '#dataaggregation', '#dataanalysis', '#covid19', '#geospatial']",['https://www.covidcaremap.org/']
1255932449550458887,https://twitter.com/OurRadiantEarth/status/1255932449550458887,"['#geocovid', '#covid19', '#satelliteimagery']",['http://ow.ly/gxUH50zqRHb']
1255563041392951297,https://twitter.com/OurRadiantEarth/status/1255563041392951297,"['#geocovid', '#covid19']","['https://www.windy.com/plugins?38.903,-76.988,5']"
1255265860555603977,https://twitter.com/rhprj/status/1255265860555603977,[],['http://covid.mapbiomas.org']
1255213485077692416,https://twitter.com/mapbiomas/status/1255213485077692416,['#covid19'],"['https://conferenciaweb.rnp.br/webconf/jocelmarios', 'http://covid.mapbiomas.org/']"
1255089502558683137,https://twitter.com/isc_ufba/status/1255089502558683137,"['#iscemcasa', '#coronavírus', '#covid19', '#geocovid19', '#isc', '#ufba']",['http://youtube.com/labvideoisc']
1254808440045809664,https://twitter.com/Oaps_saude/status/1254808440045809664,[],['https://bit.ly/3bIyIbb']
1254808345510363137,https://twitter.com/azavea/status/1254808345510363137,"['#covid19', '#geocovid', '#elections2020']",['https://twitter.com/CiceroAPI/status/1252284143116914688']
1254754854066622467,https://twitter.com/charlespaimba/status/1254754854066622467,"['#tecnologia', '#ciencia', '#secti']",['https://ift.tt/2W1HYjR']
1254732767147032576,https://twitter.com/lipePains/status/1254732767147032576,[],['http://portalcovid19.uefs.br']
1254618569041686531,https://twitter.com/KatiaMazzei/status/1254618569041686531,[],['https://twitter.com/mapbiomas/status/1254597568811667462']
1254597568811667462,https://twitter.com/mapbiomas/status/1254597568811667462,[],['http://covid.mapbiomas.org']
1253763398543847426,https://twitter.com/azavea/status/1253763398543847426,['#geocovid'],['https://bit.ly/2xMjUtu']
1253761990398525445,https://twitter.com/mouthofmorrison/status/1253761990398525445,['#geocovid'],[]
1253694663904636928,https://twitter.com/mouthofmorrison/status/1253694663904636928,['#geocovid'],[]
1253694646653419521,https://twitter.com/mouthofmorrison/status/1253694646653419521,['#geocovid'],[]
1253362263072952320,https://twitter.com/ruimtevaart/status/1253362263072952320,['#geocovid'],['http://tl.gd/noo6cf']
1252991286212247560,https://twitter.com/azavea/status/1252991286212247560,"['#geocovid', '#covid19']",[]
1252783176348512268,https://twitter.com/mariramosa/status/1252783176348512268,[],[]
1252189301531697159,https://twitter.com/5Lo2Fish/status/1252189301531697159,['#geocovid'],[]
1251164053143277568,https://twitter.com/OurRadiantEarth/status/1251164053143277568,['#geocovid'],['http://ow.ly/ONdc50zfZ5J']
1250894494704287746,https://twitter.com/azavea/status/1250894494704287746,"['#covidcaremap', '#geocovid', '#covid19']","['https://bit.ly/2KdlJlM', 'https://bit.ly/2VNmVSj']"
1250803605260718083,https://twitter.com/OurRadiantEarth/status/1250803605260718083,"['#geocovid', '#location', '#radio', '#sar']",['http://ow.ly/I1Jz50zdUR2']
1250503318255910913,https://twitter.com/abi_edin/status/1250503318255910913,"['#geospatial', '#geocovid']",['https://twitter.com/WIREDBusiness/status/1250409165190828038']
1250446360983351297,https://twitter.com/OurRadiantEarth/status/1250446360983351297,"['#geocovid', '#covid19']","['http://ow.ly/I3xr50zeXpb', 'http://ow.ly/CJs550zeXoz']"
1248792038658707458,https://twitter.com/ajodoandrew/status/1248792038658707458,"['#geocovid', '#covidー19', '#covid19nigeria']",[]
1248751287115669505,https://twitter.com/jhay_lawrence/status/1248751287115669505,"['#takeresponsibility', '#stayhomesavelives', '#geocovid']",['https://twitter.com/Covid19mapping1/status/1248726727351840778']
1248691406790701056,https://twitter.com/Covid19mapping1/status/1248691406790701056,"['#covidー19', '#geocovid']",['https://twitter.com/Covid19mapping1/status/1248639322619875330']
1248444188359884801,https://twitter.com/alexbhill/status/1248444188359884801,['#geocovid'],['https://twitter.com/detroitography/status/1246065664059756545']
1248388334017114115,https://twitter.com/hcastellaro/status/1248388334017114115,['#geocovid'],['https://twitter.com/CaritoPadin/status/1248367974035193856']
1248384347918315520,https://twitter.com/5Lo2Fish/status/1248384347918315520,['#geocovid'],[]
1248383803225071619,https://twitter.com/jhay_lawrence/status/1248383803225071619,['#geocovid'],['https://twitter.com/Covid19mapping1/status/1248358483214336004']
1248383125278748672,https://twitter.com/5Lo2Fish/status/1248383125278748672,"['#geocovid', '#geospatialhealth']",[]
1248382473186103297,https://twitter.com/TheLeadImpactI1/status/1248382473186103297,"['#geocovid', '#geospatial']",['https://twitter.com/Covid19mapping1/status/1248358483214336004']
1247977810494459907,https://twitter.com/azavea/status/1247977810494459907,"['#covid19', '#geospatialanalysis', '#geocovid', '#geospatial', '#opendata', '#opensource', '#datavisualization']",[]
1247939218300698624,https://twitter.com/hhkaos/status/1247939218300698624,"['#geocovid', '#geovoluntarios']",['https://zoom.us/j/291896728']
1247263488751403016,https://twitter.com/azavea/status/1247263488751403016,"['#covid19', '#geospatialdata', '#covidcaremap', '#geocovid']",['https://twitter.com/TechnicallyPHL/status/1247208275441049608']
